Tiempos de ejecución y valor de la función objetivo de metaheurística con 50 repeticiones de 80 iteraciones y 20 hormigas:

(Tiempo de ejecución, Valor función objetivo)
(1.454350233078003, 23.13241142190983)
(1.4427590370178223, 22.682304430552993)
(1.4322466850280762, 22.40694807693476)
(1.4374990463256836, 22.552671987364825)
(1.4218666553497314, 22.35004792230748)
(1.4375152587890625, 22.501409677397906)
(1.3906285762786865, 22.339221600395863)
(1.4218738079071045, 22.421139913585776)
(1.437497854232788, 22.32726366701168)
(1.4218716621398926, 22.005580759385897)
(1.4062690734863281, 22.690018838385182)
(1.421884298324585, 22.608882916279683)
(1.4218716621398926, 22.255484013103057)
(1.4218735694885254, 22.412941934956287)
(1.4230921268463135, 22.3664413809966)
(1.4218778610229492, 22.674343375162895)
(1.406259298324585, 22.67030267848006)
(1.421874761581421, 22.317648839680395)
(1.4218802452087402, 22.58143712371512)
(1.4218757152557373, 22.044780180754614)
(1.4218730926513672, 22.650407495217554)
(1.4074816703796387, 22.527029383648316)
(1.4062578678131104, 22.29201079221802)
(1.4218709468841553, 22.471792530678833)
(1.4374983310699463, 20.887925078217958)
(1.4062511920928955, 22.31408563444924)
(1.437495470046997, 22.618950165418344)
(1.4062469005584717, 22.16795343790488)
(1.4374918937683105, 22.572170864547395)
(1.437495470046997, 22.383662678934385)
(1.453122854232788, 22.14714702604983)
(1.4387564659118652, 22.652128685931928)
(1.3906242847442627, 22.37124545725923)
(1.4062399864196777, 22.397782361893597)
(1.4218840599060059, 22.220118320923085)
(1.4218730926513672, 22.147640963508948)
(1.4218730926513672, 22.254509359845205)
(1.4062573909759521, 21.947908681577616)
(1.4218628406524658, 22.458572993060624)
(1.4375, 22.143447907764095)
(1.4218840599060059, 22.47316199019947)
(1.4218664169311523, 22.486282937146754)
(1.407449722290039, 22.082008266680866)
(1.4218885898590088, 22.197268615132835)
(1.4218668937683105, 22.094342094086212)
(1.4374990463256836, 22.610557883203548)
(1.4218809604644775, 22.89843385499332)
(1.4218764305114746, 22.513654242603604)
(1.4218709468841553, 22.465941885982787)
(1.4387192726135254, 21.029913572532852)

Promedio de tiempos:
1.423272533416748 segundos
1423.272533416748 milisegundos

Desviación estándar:
0.01365324080727884 segundos
13.65324080727884 milisegundos

Promedio valor función objetivo:
22.356386717999445
Desviación estándar valor función objetivo:
0.01365324080727884
