Tiempos de ejecución y valor de la función objetivo de metaheurística con 50 repeticiones de 70 iteraciones y 10 hormigas:

(Tiempo de ejecución, Valor función objetivo)
(0.6562454700469971, 22.34119285608336)
(0.671877384185791, 20.600100153487624)
(0.7031292915344238, 22.578872517895363)
(0.6562986373901367, 22.371636941836456)
(0.6562683582305908, 22.83617322288694)
(0.6561906337738037, 22.215203284961888)
(0.6478703022003174, 22.361890414842836)
(0.6589961051940918, 22.81134573770181)
(0.6600000858306885, 22.44716325809594)
(0.6599969863891602, 22.442796700109263)
(0.6470091342926025, 21.89928216696591)
(0.651186466217041, 22.10955641076747)
(0.6250009536743164, 22.026006965899693)
(0.6406338214874268, 22.612917794855644)
(0.656325101852417, 22.29359213410672)
(0.656254768371582, 22.766701638292773)
(0.6562485694885254, 22.418487187763297)
(0.6562418937683105, 22.400142147014233)
(0.656280517578125, 22.65015583404381)
(0.6562225818634033, 22.34303360742237)
(0.65625, 22.52776771816373)
(0.6562516689300537, 22.153351272028107)
(0.6406235694885254, 22.344560399883832)
(0.640622615814209, 22.4898597767259)
(0.6562440395355225, 22.575679796170657)
(0.6406409740447998, 22.34508059050571)
(0.6574676036834717, 22.446090291551165)
(0.6562538146972656, 22.43172240707452)
(0.6562438011169434, 22.290750534144205)
(0.6562685966491699, 22.482999162505738)
(0.6562345027923584, 22.655475724065717)
(0.6406195163726807, 22.122222469723145)
(0.6562445163726807, 22.38492311215249)
(0.6562535762786865, 22.493814873858245)
(0.7031323909759521, 22.381787242115415)
(0.6718621253967285, 22.267887234330846)
(0.6562621593475342, 22.490738543032386)
(0.6562418937683105, 22.272817032809346)
(0.656245231628418, 22.842484514995473)
(0.6562681198120117, 22.452685964543182)
(0.6406252384185791, 22.46095237380984)
(0.6406168937683105, 22.008539091980055)
(0.6406197547912598, 22.41396723093287)
(0.6406364440917969, 22.62412293292172)
(0.6562409400939941, 22.533836145192954)
(0.6562526226043701, 22.475061572044034)
(0.6406228542327881, 22.557077528625587)
(0.6406331062316895, 22.090644387145982)
(0.6563706398010254, 22.392307621929785)
(0.6418282985687256, 22.691969437857292)

Promedio de tiempos:
0.6541790914535522 segundos
654.1790914535522 milisegundos

Desviación estándar:
0.013234026715520892 segundos
13.234026715520892 milisegundos

Promedio valor función objetivo:
22.384548559157068
Desviación estándar valor función objetivo:
0.013234026715520892
