Tiempos de ejecución y valor de la función objetivo de metaheurística con 50 repeticiones de 90 iteraciones y 80 hormigas:

(Tiempo de ejecución, Valor función objetivo)
(6.143840074539185, 22.13847102070907)
(6.234373569488525, 22.18706989421733)
(6.220001935958862, 22.603274336542132)
(6.171869516372681, 22.341322713554735)
(6.2031285762786865, 22.492664742360617)
(6.2825164794921875, 22.398645685433763)
(6.235554218292236, 22.26422744112014)
(6.2812559604644775, 22.07463351587267)
(6.20434045791626, 22.10592092135906)
(6.187483310699463, 22.141266715137878)
(6.112614631652832, 22.18757631554163)
(6.218756198883057, 22.80934332355757)
(6.219945430755615, 22.274411402218036)
(6.218750476837158, 22.07053754419676)
(6.251192569732666, 22.52155806909656)
(6.234372138977051, 22.089418484117157)
(6.235599040985107, 22.419710082556232)
(6.266980886459351, 22.955407354669187)
(6.468754291534424, 20.668845380056464)
(6.18998122215271, 22.391581663047592)
(6.218748092651367, 22.575862104402788)
(6.1574387550354, 22.351342673483455)
(6.219949960708618, 22.100107173714637)
(6.250009059906006, 22.441917565895224)
(6.2042577266693115, 22.19514226730087)
(6.2199718952178955, 22.650220794915448)
(6.203129053115845, 22.454031947943776)
(6.204386472702026, 22.237265934177504)
(6.171878814697266, 22.557236028302952)
(6.2049806118011475, 22.366184775749854)
(6.235604524612427, 22.54687934643119)
(6.3906309604644775, 20.928194583023803)
(6.1730897426605225, 22.76212849332422)
(6.204331874847412, 22.627765849923282)
(6.171889781951904, 22.357449865530178)
(6.218735694885254, 22.24248725951278)
(6.250002145767212, 22.75970430198411)
(6.188806056976318, 22.496290620469317)
(6.2219765186309814, 22.798093499763823)
(6.203129768371582, 22.487482207291155)
(6.204362392425537, 22.589500310928)
(6.203126668930054, 22.494742610751818)
(6.218737363815308, 22.2210940326954)
(6.203126907348633, 22.713153968956632)
(6.187506437301636, 22.407477104998524)
(6.188708782196045, 22.216415443226797)
(6.234370708465576, 22.4986754488942)
(6.063900709152222, 22.466302348333365)
(6.225033760070801, 22.741235096686044)
(6.343750238418579, 20.4404815792868)

Promedio de tiempos:
6.219337649345398 segundos
6219.337649345398 milisegundos

Desviación estándar:
0.06048392272718537 segundos
60.48392272718537 milisegundos

Promedio valor función objetivo:
22.31721503686525
Desviación estándar valor función objetivo:
0.06048392272718537
