Tiempos de ejecución y valor de la función objetivo de metaheurística con 50 repeticiones de 20 iteraciones y 10 hormigas:

(Tiempo de ejecución, Valor función objetivo)
(0.21875429153442383, 22.167198011840615)
(0.23437094688415527, 20.637402114879084)
(0.2187519073486328, 22.67458657555774)
(0.21874737739562988, 22.59207128754599)
(0.21875, 22.282098223250692)
(0.21875786781311035, 22.418655213288247)
(0.21875405311584473, 22.414696665126506)
(0.21876215934753418, 22.53312614598933)
(0.21874141693115234, 22.27324979613096)
(0.2187507152557373, 22.3196928550679)
(0.21874165534973145, 22.6977286474255)
(0.23437952995300293, 22.461763288759165)
(0.21875262260437012, 22.289700900362693)
(0.21874737739562988, 22.65915850887419)
(0.23437190055847168, 22.843112016467146)
(0.23437857627868652, 22.243826381611797)
(0.2343759536743164, 22.001801359250983)
(0.21875452995300293, 22.400989644283353)
(0.2343614101409912, 22.391614194207)
(0.2187497615814209, 22.47594959527853)
(0.2187516689300537, 22.80108575483723)
(0.2343740463256836, 22.295342212633148)
(0.23436903953552246, 22.510381496666444)
(0.21875905990600586, 22.484609259304726)
(0.2187485694885254, 22.574430046325034)
(0.23437762260437012, 22.490002787533225)
(0.21873998641967773, 22.104386219901972)
(0.2187480926513672, 22.43279136527906)
(0.2343764305114746, 22.61853383284816)
(0.2187492847442627, 20.721780397754365)
(0.21876215934753418, 22.595579015549077)
(0.21874499320983887, 22.899203228550583)
(0.21875476837158203, 22.51710825676274)
(0.3281245231628418, 22.332869497860173)
(0.23437762260437012, 20.829982738595533)
(0.2187480926513672, 22.307603520328236)
(0.21875476837158203, 22.42291788504076)
(0.2187509536743164, 22.25569819921292)
(0.2187504768371582, 22.608564566153994)
(0.21875238418579102, 22.383663663346717)
(0.21874642372131348, 22.751111307951557)
(0.2187492847442627, 22.4710649486245)
(0.23437905311584473, 22.541764476413686)
(0.21874666213989258, 22.36302942992908)
(0.2187511920928955, 22.239952715095267)
(0.23437738418579102, 22.41360982972582)
(0.21875739097595215, 22.56100420964987)
(0.21874785423278809, 22.447185079830174)
(0.23437213897705078, 22.522498302580978)
(0.21875667572021484, 22.2444760701604)

Promedio de tiempos:
0.2253130531311035 segundos
225.31305313110352 milisegundos

Desviación estándar:
0.01626457026009332 segundos
16.264570260093322 milisegundos

Promedio valor función objetivo:
22.35041303479285
Desviación estándar valor función objetivo:
0.01626457026009332
