Tiempos de ejecución y valor de la función objetivo de metaheurística con 50 repeticiones de 20 iteraciones y 40 hormigas:

(Tiempo de ejecución, Valor función objetivo)
(0.8236713409423828, 22.30861527983625)
(0.8445327281951904, 22.388821865374453)
(0.8045499324798584, 20.948281533404145)
(0.775846004486084, 22.04069719716704)
(0.8128879070281982, 22.009789886744723)
(0.8087027072906494, 22.34227457094847)
(0.7771401405334473, 22.27347658766832)
(0.7641959190368652, 22.290572701908093)
(0.7662022113800049, 22.597723010430876)
(0.7841589450836182, 20.708626348495148)
(0.7774991989135742, 22.32296493224194)
(0.7820591926574707, 22.81691951231286)
(0.7652332782745361, 22.2566599004102)
(0.7758309841156006, 22.1226783573547)
(0.7698471546173096, 22.26467091262099)
(0.7803323268890381, 22.556767525875657)
(0.8182437419891357, 22.07697774049594)
(0.7959859371185303, 22.628885535999927)
(0.8230893611907959, 22.05899298188839)
(0.7762398719787598, 22.745439189409808)
(0.7806534767150879, 22.227955039552494)
(0.8249273300170898, 22.073897040903987)
(0.7950291633605957, 22.1296201800621)
(0.7681212425231934, 22.54192534185599)
(0.7584915161132812, 22.018408139856298)
(0.7559397220611572, 22.39893368638871)
(0.8007550239562988, 22.02706592929478)
(0.7780730724334717, 22.00472231723845)
(0.7644507884979248, 22.66620718619433)
(0.7502222061157227, 21.999269015679662)
(0.7673635482788086, 22.380619819211322)
(0.7628257274627686, 21.942451188028585)
(0.7627387046813965, 22.081995799998417)
(0.7948544025421143, 22.304038219143457)
(0.7839024066925049, 22.75262330417265)
(0.7733972072601318, 21.868441071719065)
(0.7702291011810303, 21.984080471934195)
(0.7941977977752686, 21.571173667678693)
(0.7906460762023926, 22.20468669775311)
(0.7937972545623779, 22.76957537050354)
(0.8563454151153564, 22.160522167348095)
(0.782588005065918, 21.982769985520488)
(0.7647342681884766, 21.924341212419478)
(0.7614564895629883, 22.046698896079956)
(0.847468376159668, 22.1923499364409)
(0.7619278430938721, 22.48607079675436)
(0.770211935043335, 22.80281128563248)
(0.7546453475952148, 22.172368253881615)
(0.75453782081604, 22.67288989063145)
(0.7552812099456787, 22.214219236262526)

Promedio de tiempos:
0.7841212272644043 segundos
784.1212272644043 milisegundos

Desviación estándar:
0.025323331260578456 segundos
25.323331260578456 milisegundos

Promedio valor función objetivo:
22.207251334374583
Desviación estándar valor función objetivo:
0.025323331260578456
