Tiempos de ejecución y valor de la función objetivo de metaheurística con 50 repeticiones de 20 iteraciones y 30 hormigas:

(Tiempo de ejecución, Valor función objetivo)
(0.6237146854400635, 20.960808032775898)
(0.6309664249420166, 22.42875483173721)
(0.6223158836364746, 22.372154857043938)
(0.6120057106018066, 22.44191514406666)
(0.6279435157775879, 22.230099267427423)
(0.6351814270019531, 22.675512679345463)
(0.6239156723022461, 22.62505539019083)
(0.6214540004730225, 22.48137137678891)
(0.6303775310516357, 20.797716884964917)
(0.6064362525939941, 22.17641955486269)
(0.6078250408172607, 22.076800758356583)
(0.5931649208068848, 22.3946882657747)
(0.6029839515686035, 22.224106683598574)
(0.6025726795196533, 21.988000694709317)
(0.5945816040039062, 22.36584698030126)
(0.5923218727111816, 22.015742116397764)
(0.6029713153839111, 21.964171060408475)
(0.6053602695465088, 22.27249347197694)
(0.6185355186462402, 22.38736592407981)
(0.6237733364105225, 22.580794758249528)
(0.6246438026428223, 22.382225885430238)
(0.605337381362915, 21.909253373068175)
(0.6059994697570801, 22.438256161604656)
(0.6094052791595459, 21.86546097059126)
(0.6129264831542969, 22.32131442181466)
(0.6031031608581543, 22.460616956698722)
(0.6063113212585449, 22.64199262209079)
(0.6042006015777588, 22.169473144096365)
(0.605029821395874, 22.064046459457153)
(0.6177442073822021, 21.881359809138573)
(0.5959124565124512, 22.44413739310398)
(0.6237471103668213, 22.103196444592175)
(0.6360073089599609, 22.280484404739532)
(0.634838342666626, 20.35053851054229)
(0.6498708724975586, 20.962548893918886)
(0.6602847576141357, 22.374173782873186)
(0.6690411567687988, 22.65232446058291)
(0.6703014373779297, 22.23304415412853)
(0.6155204772949219, 22.15615652128292)
(0.6236937046051025, 22.073707072758395)
(0.6078815460205078, 21.99807425103002)
(0.6070637702941895, 21.880401598383834)
(0.596703052520752, 22.522453639905056)
(0.6153855323791504, 22.348772215966626)
(0.6165893077850342, 22.787523765947796)
(0.6198203563690186, 22.533192676210327)
(0.5959393978118896, 22.313054061321957)
(0.6370058059692383, 20.72548575871131)
(0.6240861415863037, 22.464743756732048)
(0.6148662567138672, 22.38793338954874)

Promedio de tiempos:
0.6177532386779785 segundos
617.7532386779785 milisegundos

Desviación estándar:
0.017804766276257437 segundos
17.804766276257435 milisegundos

Promedio valor función objetivo:
22.143715305786564
Desviación estándar valor función objetivo:
0.017804766276257437
