Tiempos de ejecución y valor de la función objetivo de metaheurística con 50 repeticiones de 50 iteraciones y 10 hormigas:

(Tiempo de ejecución, Valor función objetivo)
(0.8106937408447266, 22.372686157793623)
(0.7394680976867676, 22.136807457376868)
(0.8802740573883057, 22.08681427675448)
(0.9551429748535156, 22.261826771541593)
(0.9353432655334473, 21.995519744982207)
(0.7676911354064941, 22.429420108883686)
(0.8062577247619629, 22.438308115215925)
(0.7942600250244141, 22.748268587460924)
(0.7857077121734619, 21.957693213793313)
(0.8643317222595215, 22.40011503329046)
(0.9800283908843994, 20.424442091302463)
(0.8213515281677246, 20.78461747613703)
(0.9419374465942383, 22.88949108021631)
(0.6975228786468506, 20.15930589590355)
(0.6919548511505127, 22.795547794927252)
(0.7973105907440186, 22.222591652309717)
(0.7614893913269043, 22.17091791116671)
(0.9807558059692383, 22.54042036183041)
(0.7980437278747559, 22.264334881131337)
(0.7192158699035645, 22.814083148036914)
(0.7266926765441895, 22.314184697789447)
(0.7917921543121338, 22.39553171151373)
(0.8816978931427002, 22.1392644431483)
(1.145453691482544, 20.558329955529867)
(1.066453218460083, 21.809825249406405)
(0.698707103729248, 22.336405508559622)
(0.8103833198547363, 22.18472284931876)
(0.6817350387573242, 22.22886570217422)
(0.7459959983825684, 22.35214779776557)
(0.7870042324066162, 22.57188725774418)
(1.0244600772857666, 22.32397983564366)
(0.9045803546905518, 20.46627749990216)
(0.8447229862213135, 22.18807567057179)
(0.9366719722747803, 22.157239588097994)
(1.024986982345581, 21.983927883882295)
(0.8540794849395752, 21.990741121724163)
(0.8672723770141602, 22.108967126188418)
(0.9052693843841553, 22.251543033405508)
(0.8359215259552002, 22.13421855017377)
(0.8901169300079346, 22.781921738812834)
(0.9971835613250732, 20.33777439159067)
(0.8432374000549316, 21.96517097635464)
(0.6906225681304932, 22.10536413260307)
(0.8969109058380127, 22.68563768434102)
(0.871680498123169, 22.384887475556805)
(0.682424783706665, 21.891474481726593)
(0.7555770874023438, 20.629788029906898)
(0.7964003086090088, 22.409118763834257)
(0.867032527923584, 21.88392624934823)
(0.8215298652648926, 22.529566113488773)

Promedio de tiempos:
0.8435075569152832 segundos
843.5075569152832 milisegundos

Desviación estándar:
0.10561887100310084 segundos
105.61887100310084 milisegundos

Promedio valor función objetivo:
22.039879545603167
Desviación estándar valor función objetivo:
0.10561887100310084
