Tiempos de ejecución y valor de la función objetivo de metaheurística con 50 repeticiones de 70 iteraciones y 40 hormigas:

(Tiempo de ejecución, Valor función objetivo)
(3.2317023277282715, 22.29659409143538)
(3.1185951232910156, 22.10717781181077)
(3.118434190750122, 22.145158090366714)
(3.0119025707244873, 22.310120589348465)
(3.2206830978393555, 22.028745507974676)
(3.154320478439331, 22.79561169093674)
(3.29317307472229, 22.51901734092253)
(3.1749608516693115, 22.564211231855676)
(3.116220235824585, 22.16906499756559)
(3.2236251831054688, 22.360534969972445)
(3.2432055473327637, 22.454904185893568)
(3.346869707107544, 21.989647965994852)
(3.2610223293304443, 22.267762052034207)
(3.17633318901062, 22.617788531973027)
(3.125444173812866, 22.461531148911387)
(3.357759475708008, 21.996953063656953)
(3.1705198287963867, 22.039900378449282)
(3.0574655532836914, 22.166911043958155)
(3.540677070617676, 22.507574041893456)
(3.2745213508605957, 22.18916458137121)
(3.0510127544403076, 22.378976840123723)
(3.068211078643799, 22.723677363847756)
(3.019702434539795, 22.424732834336663)
(3.1982741355895996, 22.520175559263745)
(3.020233392715454, 22.39532224140346)
(3.070537805557251, 22.307484684587774)
(3.3112242221832275, 22.3353050580577)
(3.3608105182647705, 22.147065660960155)
(3.0879456996917725, 21.9813196950472)
(3.3848090171813965, 21.05840047461528)
(3.3942008018493652, 22.1566484636958)
(3.7738471031188965, 22.502626735298932)
(3.256380319595337, 20.760778800152124)
(3.191077947616577, 22.72301243385728)
(3.605431318283081, 22.132748450729437)
(3.806270122528076, 22.281671002782605)
(3.5206282138824463, 22.264786561091437)
(3.6336660385131836, 22.126255824394168)
(3.6450071334838867, 22.0402729913005)
(3.776487112045288, 22.010441359776586)
(3.8335981369018555, 22.28372807749436)
(3.6555862426757812, 22.573558669551307)
(3.2692809104919434, 22.22350831102836)
(3.068678617477417, 22.24840297824053)
(2.9336471557617188, 22.364833274211325)
(3.2788639068603516, 21.997031410614774)
(2.956960916519165, 22.0975652345033)
(2.601828098297119, 22.036632918749028)
(2.5160460472106934, 22.34132636797083)
(2.525566816329956, 22.408977014204492)

Promedio de tiempos:
3.2406649875640867 segundos
3240.664987564087 milisegundos

Desviación estándar:
0.28860481584210007 segundos
288.6048158421001 milisegundos

Promedio valor función objetivo:
22.236712812164313
Desviación estándar valor función objetivo:
0.34207625260212704
