Tiempos de ejecución y valor de la función objetivo de metaheurística con 50 repeticiones de 30 iteraciones y 90 hormigas:

(Tiempo de ejecución, Valor función objetivo)
(0.8749923706054688, 22.27087707057332)
(0.6875050067901611, 22.35338406540244)
(1.000007152557373, 22.28900813340108)
(0.9375002384185791, 21.87994659251783)
(0.9999969005584717, 22.382909101805684)
(0.6718723773956299, 22.543455885081777)
(0.8750095367431641, 22.193490832337343)
(1.0624921321868896, 22.048264228798875)
(0.8281219005584717, 22.167262530700608)
(0.8281354904174805, 22.338482747492204)
(0.8437445163726807, 22.68241193180953)
(0.8749959468841553, 22.46408052913364)
(0.8593754768371582, 22.210110636238507)
(0.8750102519989014, 22.03060161228166)
(0.9843711853027344, 22.00768577237815)
(0.890615701675415, 20.73807543759423)
(0.906268835067749, 22.653927390349846)
(0.7187416553497314, 21.803274525519033)
(0.8281216621398926, 22.820838700148766)
(0.8906195163726807, 22.301789964723408)
(0.8762593269348145, 22.14596537147895)
(0.7187469005584717, 22.483515028560582)
(0.750004768371582, 20.69830377033206)
(0.6718826293945312, 22.15287054099261)
(0.8437466621398926, 22.246960951921732)
(0.7812466621398926, 22.23924215455269)
(0.6562533378601074, 21.888628901720647)
(1.031245231628418, 22.46720900018944)
(0.7812528610229492, 22.643886992814156)
(0.9062483310699463, 22.339312215058822)
(1.0468833446502686, 21.770765953879184)
(1.0156199932098389, 22.230961285574786)
(0.9687595367431641, 21.928273689042168)
(0.9374954700469971, 22.389789462521478)
(1.0625054836273193, 22.196861653183127)
(0.812490701675415, 22.856747366197276)
(0.7031326293945312, 22.018514788434548)
(1.2043647766113281, 22.144034018338957)
(0.9218697547912598, 22.492186450470818)
(0.8593788146972656, 22.05782507781429)
(0.843742847442627, 22.3847492224851)
(0.9218771457672119, 22.324418684428256)
(0.7187550067901611, 22.432217050627827)
(0.9709949493408203, 22.445270841794944)
(1.1093635559082031, 22.505724957660362)
(0.8750028610229492, 22.313446430996837)
(0.7656245231628418, 22.559719578114233)
(0.8980588912963867, 22.605485284473467)
(0.8281304836273193, 22.38577422469348)
(0.890620231628418, 21.899912553471083)

Promedio de tiempos:
0.8761811113357544 segundos
876.1811113357544 milisegundos

Desviación estándar:
0.11946616130047785 segundos
119.46616130047785 milisegundos

Promedio valor función objetivo:
22.228569023802233
Desviación estándar valor función objetivo:
0.11946616130047785
