Tiempos de ejecución y valor de la función objetivo de metaheurística con 50 repeticiones de 50 iteraciones y 30 hormigas:

(Tiempo de ejecución, Valor función objetivo)
(1.0624942779541016, 22.25227009649695)
(0.8685927391052246, 22.338636630373156)
(1.265631914138794, 21.07193111436082)
(0.7500054836273193, 22.558608775320216)
(1.2187442779541016, 22.361166038772)
(1.390650749206543, 22.466344562074767)
(0.8749704360961914, 22.231009998722893)
(1.0168614387512207, 22.273678131609323)
(0.9687454700469971, 22.14379622746915)
(1.0156209468841553, 22.396435975154233)
(0.7968792915344238, 21.976537376365247)
(0.7968747615814209, 22.148239805962756)
(1.0624964237213135, 22.483758628289063)
(1.1562459468841553, 22.39161684731517)
(0.8124933242797852, 20.93048007881831)
(0.8281340599060059, 22.38480933070154)
(0.796868085861206, 22.23339912715568)
(1.3449921607971191, 20.653638995061037)
(0.8593778610229492, 22.596282280922892)
(1.1875019073486328, 22.047608998811636)
(0.921877384185791, 20.854951869062425)
(0.875006914138794, 22.095817243618463)
(0.9687514305114746, 20.816944375812025)
(0.9374418258666992, 22.16097696643385)
(1.046875, 22.282211393046158)
(1.0000088214874268, 20.823455612945686)
(1.515620470046997, 22.147657491202345)
(1.3137459754943848, 22.626745855342836)
(1.4843788146972656, 22.17973545832213)
(1.0468735694885254, 22.360206273008718)
(0.9999978542327881, 22.030554570110656)
(0.7343816757202148, 22.172900645679682)
(0.6249911785125732, 22.603497982063026)
(1.437509298324585, 22.58190011554554)
(0.9375028610229492, 22.70092390016655)
(1.0312480926513672, 22.380622555786843)
(0.7825021743774414, 22.70168784734517)
(1.0781219005584717, 22.416765386527427)
(1.359367847442627, 22.243316559624994)
(1.3437511920928955, 22.243809142926864)
(0.859370231628418, 22.301606306782137)
(1.2656364440917969, 22.343530674686505)
(0.9687416553497314, 22.588955742743003)
(1.2031269073486328, 22.291329958525406)
(0.937504768371582, 20.170133246154798)
(0.8906216621398926, 22.225096296916693)
(0.8125007152557373, 22.005942432074864)
(0.828122615814209, 20.667988846228575)
(0.7656173706054688, 22.164342811471236)
(0.765632152557373, 22.680499057990648)

Promedio de tiempos:
1.0162202072143556 segundos
1016.2202072143556 milisegundos

Desviación estándar:
0.21957048645370178 segundos
219.5704864537018 milisegundos

Promedio valor función objetivo:
22.076087112758042
Desviación estándar valor función objetivo:
0.21957048645370178
