Tiempos de ejecución y valor de la función objetivo de metaheurística con 50 repeticiones de 10 iteraciones y 60 hormigas:

(Tiempo de ejecución, Valor función objetivo)
(0.29688143730163574, 22.544783590576728)
(0.31249403953552246, 22.580743750915705)
(0.4062519073486328, 21.930476093689926)
(0.3749995231628418, 22.507587232333528)
(0.2499997615814209, 22.20327453431075)
(0.45313143730163574, 22.268139326963663)
(0.278339147567749, 22.008277181977853)
(0.6237373352050781, 22.374335725288635)
(0.349137544631958, 22.38711345765163)
(0.3125019073486328, 22.199684279366387)
(0.3283357620239258, 22.55596835529696)
(0.2810845375061035, 22.21556881435117)
(0.3281254768371582, 22.361257575847517)
(0.37499356269836426, 22.450574721822402)
(0.34374094009399414, 22.24072494715409)
(0.3593742847442627, 22.24773867614211)
(0.2656280994415283, 20.38100546486297)
(0.32812952995300293, 22.074145375779665)
(0.2812614440917969, 20.82738386455781)
(0.31249380111694336, 22.03948221783684)
(0.3437502384185791, 22.210745010283436)
(0.343761682510376, 20.568457645963523)
(0.4375014305114746, 22.473477049831434)
(0.31249356269836426, 22.246150008327312)
(0.23437285423278809, 22.23898790613276)
(0.2968716621398926, 22.64597910738175)
(0.437514066696167, 22.573277911840663)
(0.32811522483825684, 22.08478009180304)
(0.42188453674316406, 22.529524051981248)
(0.35936808586120605, 22.197144236054005)
(0.29688215255737305, 21.950148093714983)
(0.23436617851257324, 22.46840127049396)
(0.29686903953552246, 22.52368771442711)
(0.32813167572021484, 21.85305222620689)
(0.2968790531158447, 22.36297061408305)
(0.2343766689300537, 22.367271981679902)
(0.3281245231628418, 22.052815932145453)
(0.2968771457672119, 22.369930262811422)
(0.2499983310699463, 22.07630406228095)
(0.296875, 20.474752951449595)
(0.2968783378601074, 22.145354077626223)
(0.40625953674316406, 22.3495337587621)
(0.3124864101409912, 20.396336645684293)
(0.3437490463256836, 21.813467628047754)
(0.1875009536743164, 20.548077246285054)
(0.2656285762786865, 21.841053637766144)
(0.24999547004699707, 22.13504583169214)
(0.2656264305114746, 22.057864148879162)
(0.39061880111694336, 22.42725977255589)
(0.2343738079071045, 22.072545350472392)

Promedio de tiempos:
0.32377543926239016 segundos
323.77543926239014 milisegundos

Desviación estándar:
0.0720485827505727 segundos
72.0485827505727 milisegundos

Promedio valor función objetivo:
22.0490532282678
Desviación estándar valor función objetivo:
0.0720485827505727
