Tiempos de ejecución y valor de la función objetivo de metaheurística con 50 repeticiones de 20 iteraciones y 20 hormigas:

(Tiempo de ejecución, Valor función objetivo)
(0.3750007152557373, 21.977063276641022)
(0.3750014305114746, 22.063768567034945)
(0.4843771457672119, 22.28509061615678)
(0.32811570167541504, 22.14465107004279)
(0.2812519073486328, 21.856721598723453)
(0.3593714237213135, 20.55778738589546)
(0.375002384185791, 21.98757611352736)
(0.4531233310699463, 21.992503884545076)
(0.5624954700469971, 22.428816204415682)
(0.45438241958618164, 22.021811495158307)
(0.2812492847442627, 22.015134553182158)
(0.37499523162841797, 22.60430763055495)
(0.5000052452087402, 22.39984705152918)
(0.6406204700469971, 21.9386622248232)
(0.2656228542327881, 22.424460203390012)
(0.34377098083496094, 22.066728376036533)
(0.3437333106994629, 22.266137898112213)
(0.7343816757202148, 22.158987673186417)
(0.5625038146972656, 22.052550676600326)
(0.4843626022338867, 22.048731866533657)
(0.3593752384185791, 22.372244367642768)
(0.3906235694885254, 22.51525808809691)
(0.4843764305114746, 22.220267634542108)
(0.32813215255737305, 22.50912240666888)
(0.2812469005584717, 22.21009580914817)
(0.6406331062316895, 22.236799735361167)
(0.578118085861206, 22.577811344585346)
(0.35936999320983887, 22.366292342550196)
(0.5000126361846924, 22.466706301887665)
(0.4999866485595703, 22.282352580498156)
(0.468752384185791, 22.078036111846558)
(0.3750033378601074, 22.224414755331843)
(0.45311737060546875, 22.414916039583392)
(0.4062540531158447, 22.060739105603155)
(0.46876001358032227, 22.515783833683802)
(0.3749885559082031, 22.372912420403868)
(0.3125114440917969, 22.66989674940007)
(0.40625548362731934, 22.231641506142378)
(0.3125, 22.098360831408257)
(0.40625500679016113, 20.695970519749746)
(0.2968745231628418, 22.332569858837726)
(0.2812473773956299, 21.797879359047506)
(0.4687530994415283, 22.328264682745314)
(0.3593745231628418, 22.014615206204276)
(0.5156331062316895, 21.96625812475918)
(0.3749959468841553, 22.258614615424406)
(0.3281290531158447, 22.353957438307955)
(0.6562526226043701, 22.432609919287902)
(0.4374983310699463, 22.365384651135535)
(0.43750452995300293, 21.984185862572502)

Promedio de tiempos:
0.4228380584716797 segundos
422.8380584716797 milisegundos

Desviación estándar:
0.10728283869935701 segundos
107.28283869935701 milisegundos

Promedio valor función objetivo:
22.164906011370928
Desviación estándar valor función objetivo:
0.10728283869935701
