Tiempos de ejecución y valor de la función objetivo de metaheurística con 50 repeticiones de 30 iteraciones y 70 hormigas:

(Tiempo de ejecución, Valor función objetivo)
(0.9687516689300537, 21.98988690375544)
(0.8659234046936035, 20.675792534240866)
(0.7500028610229492, 22.316198889929865)
(0.6093697547912598, 21.91755137220725)
(0.5781235694885254, 22.59833041372002)
(0.7187521457672119, 22.329955294265815)
(0.656245231628418, 22.152906617059475)
(0.7031309604644775, 22.71476185553164)
(0.9843764305114746, 22.26234057476939)
(0.8125007152557373, 22.187061504637445)
(0.7968652248382568, 20.738012975519236)
(0.71875, 22.489119705007063)
(0.7343816757202148, 22.31014280584808)
(0.9218795299530029, 22.367566178666515)
(0.8293533325195312, 22.58585107221295)
(1.0156209468841553, 22.575961556944996)
(0.7187559604644775, 22.004116765980857)
(0.9218757152557373, 22.513960727248765)
(0.5937488079071045, 21.928632864990213)
(0.9375054836273193, 22.24321354071171)
(0.781243085861206, 22.827193845615056)
(0.6562485694885254, 22.251262835690778)
(0.8593761920928955, 21.908161289121697)
(0.7187438011169434, 21.73579744178325)
(0.96875, 22.211097303349014)
(0.7968747615814209, 22.815648117710957)
(0.9218776226043701, 22.239664632427736)
(0.9687511920928955, 22.67859823646197)
(1.1093688011169434, 22.124668046234554)
(0.7499995231628418, 22.555471671253205)
(0.7500011920928955, 22.721837538404003)
(0.8281247615814209, 22.48272585984793)
(0.9531233310699463, 21.910429637824166)
(0.9062623977661133, 22.51938597814052)
(0.6406185626983643, 22.249294884218557)
(0.8983283042907715, 22.28122749997292)
(0.8593730926513672, 22.499890620872726)
(0.93017578125, 22.157050018487535)
(0.7656304836273193, 22.463457788618086)
(0.7656197547912598, 22.329645697358167)
(0.7812461853027344, 22.542300178694177)
(0.9218673706054688, 22.458972355600793)
(0.7187590599060059, 22.136831750935137)
(0.7343728542327881, 22.59782845260848)
(0.7968668937683105, 21.96803716572691)
(0.6875090599060059, 22.678106515284593)
(0.6718728542327881, 22.338519062183938)
(0.6562528610229492, 20.46635900633719)
(0.7343683242797852, 22.312002622593482)
(1.187497854232788, 22.662265117410445)

Promedio de tiempos:
0.8111003589630127 segundos
811.1003589630127 milisegundos

Desviación estándar:
0.13183179503337944 segundos
131.83179503337945 milisegundos

Promedio valor función objetivo:
22.24050190648031
Desviación estándar valor función objetivo:
0.13183179503337944
