Tiempos de ejecución y valor de la función objetivo de metaheurística con 50 repeticiones de 50 iteraciones y 30 hormigas:

(Tiempo de ejecución, Valor función objetivo)
(4.943318605422974, 22.48190338256088)
(4.933277606964111, 22.500110446326197)
(4.879742622375488, 22.809420878635585)
(4.92877459526062, 22.532925487431047)
(4.923271656036377, 22.279924532625696)
(4.896252632141113, 22.15516953594313)
(4.908763408660889, 22.311241663710423)
(4.903294563293457, 22.216183899191662)
(4.901334524154663, 22.35419150568244)
(4.891749382019043, 22.56649928118926)
(4.85172438621521, 21.89435044155163)
(4.866733551025391, 22.865274517749338)
(4.90436863899231, 22.229812249261812)
(4.882848739624023, 22.446414427604697)
(4.946537494659424, 22.364991604883034)
(4.920768737792969, 22.64649255293545)
(4.919877767562866, 22.60580245460709)
(4.909888505935669, 22.354326031992304)
(4.8912513256073, 22.24987961219977)
(4.895864486694336, 22.501869438507885)
(4.891303062438965, 22.454133980251076)
(4.875478744506836, 22.067215965531002)
(4.914351463317871, 22.45705637573603)
(4.900537729263306, 22.415316412455965)
(4.908260822296143, 22.83356050014074)
(4.9053990840911865, 22.48751037094753)
(4.890484571456909, 22.300649963750732)
(4.91776704788208, 22.50148113887068)
(4.971404790878296, 22.692187377671647)
(4.837214469909668, 22.26819592398739)
(4.89660906791687, 22.51522767037632)
(4.8832457065582275, 22.898455262374785)
(4.927274465560913, 22.388952820145747)
(4.882858037948608, 22.574793514163492)
(4.901933670043945, 22.618766464026685)
(4.910812139511108, 22.22484338860723)
(4.909924507141113, 22.38619697624787)
(4.895878076553345, 22.58651092938175)
(4.9030420780181885, 22.206474397561212)
(4.899757146835327, 22.963928463435494)
(4.907831907272339, 22.51634086744873)
(4.679110288619995, 20.88197405507425)
(4.916341066360474, 22.50485163138011)
(4.900256156921387, 22.67606944863992)
(4.941438436508179, 22.4158834648901)
(4.902383089065552, 22.553577442226512)
(4.885369300842285, 22.29195126131928)
(4.869317293167114, 22.49182404220451)
(4.685140609741211, 21.021968885743664)
(4.885433912277222, 22.767205111016686)

Promedio de tiempos:
4.893916039466858 segundos
4893.916039466858 milisegundos

Desviación estándar:
0.04907082173623447 segundos
49.07082173623447 milisegundos

Promedio valor función objetivo:
22.406597761003926
Desviación estándar valor función objetivo:
0.3651936389734944
