Tiempos de ejecución y valor de la función objetivo de metaheurística con 50 repeticiones de 10 iteraciones y 60 hormigas:

(Tiempo de ejecución, Valor función objetivo)
(1.8839335441589355, 22.093176654128275)
(1.849231243133545, 22.753557837369538)
(1.842724084854126, 22.00264825022581)
(1.8602359294891357, 22.36142562339902)
(1.8537306785583496, 22.303539101343798)
(1.8862552642822266, 22.467022151743983)
(1.847226619720459, 22.266859672077754)
(1.8547327518463135, 22.205266677170716)
(1.8517303466796875, 22.444008776834835)
(1.8512301445007324, 22.503866510728116)
(1.86924147605896, 22.342560184333323)
(1.859236478805542, 22.361751330977878)
(1.8487286567687988, 22.61706541929865)
(1.8237104415893555, 22.015145828304373)
(1.841723918914795, 22.357971525288274)
(1.8617372512817383, 22.794842336639615)
(1.8838090896606445, 22.328429229441426)
(1.8472275733947754, 22.542383965494217)
(1.8362202644348145, 22.424473455991393)
(1.849229335784912, 22.609036379060036)
(1.8542325496673584, 22.693647910614267)
(1.879276990890503, 22.899278313798714)
(1.8452882766723633, 22.374755941407955)
(1.8417260646820068, 23.03342934858289)
(1.859236717224121, 22.16844132454262)
(1.848228931427002, 22.475290708682124)
(1.8592376708984375, 22.753157471761003)
(1.8578407764434814, 22.23175245289047)
(1.849729299545288, 22.353590434802683)
(1.845226526260376, 22.207045472496354)
(1.8522303104400635, 22.8114239832639)
(1.8522307872772217, 22.610498929237476)
(1.8577337265014648, 21.94821604674436)
(1.8547337055206299, 22.391334049612162)
(1.808699607849121, 21.953655681849423)
(1.8292152881622314, 22.461024639557035)
(1.825713872909546, 22.56751253964862)
(1.875746726989746, 22.678649207958575)
(1.8507299423217773, 22.443953397661296)
(1.849229335784912, 22.80576735328783)
(1.825711727142334, 22.15758363148172)
(1.8427257537841797, 22.622920073227313)
(1.8547320365905762, 22.39839171381812)
(1.8492279052734375, 21.978009302303132)
(1.8582348823547363, 22.475819129876722)
(1.846226692199707, 22.161079184204333)
(1.8517305850982666, 22.252683735308935)
(1.8427236080169678, 22.714363042233387)
(1.8807435035705566, 22.27872478574459)
(1.8487298488616943, 22.364137976104576)

Promedio de tiempos:
1.851979374885559 segundos
1851.979374885559 milisegundos

Desviación estándar:
0.01525175025024878 segundos
15.25175025024878 milisegundos

Promedio valor función objetivo:
22.42122337385107
Desviación estándar valor función objetivo:
0.2543022355147155
