Tiempos de ejecución y valor de la función objetivo de metaheurística con 50 repeticiones de 60 iteraciones y 90 hormigas:

(Tiempo de ejecución, Valor función objetivo)
(16.92962408065796, 21.071485845823418)
(17.69243335723877, 22.147196242740137)
(17.65456247329712, 22.47284970780078)
(17.734893083572388, 22.50725183318242)
(17.3121337890625, 21.847627989336615)
(17.68260145187378, 22.423370415831826)
(17.66349983215332, 22.36144667375132)
(17.757463455200195, 21.992587769923656)
(17.761083364486694, 22.877221144657263)
(17.694627285003662, 22.4206457023521)
(17.6728572845459, 22.30467435199471)
(17.457433223724365, 22.062418157152553)
(17.653072834014893, 22.45430887918561)
(17.736745595932007, 22.233879012703113)
(17.6215717792511, 21.986806514345144)
(17.68141222000122, 22.542316130621618)
(17.77684211730957, 22.275110763811387)
(17.7020046710968, 22.29841545582404)
(17.72008728981018, 22.661096971023447)
(17.742920637130737, 22.311012923751573)
(17.307940006256104, 21.97968100516175)
(17.715052604675293, 22.768125042968975)
(17.684041500091553, 22.610513406248014)
(17.65082812309265, 22.669428350237823)
(17.631739139556885, 22.537526230929288)
(16.96210503578186, 20.74194083470484)
(17.819895029067993, 22.168113559762322)
(17.66261124610901, 22.256383766688597)
(17.707235097885132, 22.633886839400844)
(17.745134592056274, 22.189767562274554)
(17.61062002182007, 23.066157919833085)
(17.666911363601685, 22.14035515210831)
(17.69947123527527, 22.440169524678282)
(17.651113033294678, 22.503293017958136)
(17.636022090911865, 22.249527298959105)
(17.7268226146698, 22.438024093808725)
(17.668755054473877, 22.487197116421765)
(17.650852918624878, 22.265269096082125)
(17.638776779174805, 22.11207013617175)
(17.70055341720581, 22.468760816354997)
(17.690857410430908, 22.70951334118552)
(17.66637349128723, 22.639785768467718)
(17.717267990112305, 22.374113228413506)
(17.4428231716156, 22.24849812815034)
(17.696541786193848, 22.336987716517548)
(17.61998701095581, 22.25524742098568)
(17.65606117248535, 22.564598552348514)
(17.645818948745728, 22.663081126460217)
(16.826300621032715, 20.9990651452675)
(17.77581262588501, 22.616043955793298)

Promedio de tiempos:
17.618443899154663 segundos
17618.443899154663 milisegundos

Desviación estándar:
0.20475560793446002 segundos
204.75560793446002 milisegundos

Promedio valor función objetivo:
22.307696952803116
Desviación estándar valor función objetivo:
0.42205219445707215
