Tiempos de ejecución y valor de la función objetivo de metaheurística con 50 repeticiones de 40 iteraciones y 70 hormigas:

(Tiempo de ejecución, Valor función objetivo)
(9.16344952583313, 22.038859881353353)
(9.178099870681763, 22.229865692393894)
(9.134065389633179, 22.593153300738578)
(9.158207654953003, 22.272399596484686)
(9.136231184005737, 22.677770323620855)
(9.097637176513672, 22.10001039453237)
(8.742436647415161, 20.477513096691556)
(9.129070520401001, 22.354139471417078)
(9.118059158325195, 22.238728666176147)
(9.15475845336914, 22.66282769437814)
(9.156291484832764, 22.359615837109875)
(9.14116907119751, 22.583926013128103)
(9.13218641281128, 22.17724931528289)
(9.16185736656189, 22.476027548106323)
(9.174922704696655, 22.173957287024322)
(9.203615427017212, 22.319525241433062)
(9.089795112609863, 22.139780431261002)
(9.175883531570435, 22.46699191304865)
(9.132293462753296, 22.154190480018727)
(9.176688432693481, 22.699576269293555)
(9.165185689926147, 22.27482495898529)
(9.15408205986023, 22.190818175936567)
(9.143714666366577, 22.925200602666926)
(9.167252779006958, 22.598455391705077)
(9.15311312675476, 22.7407328767798)
(9.16515302658081, 22.66321913547221)
(9.166962146759033, 22.33138919673152)
(9.11665964126587, 22.421843425128625)
(8.723913431167603, 20.90586763924967)
(9.129199028015137, 22.617512986408805)
(9.15129542350769, 22.352330181114553)
(8.880011081695557, 21.827433781293596)
(9.142223834991455, 22.307986272064372)
(9.151373147964478, 22.365257534616706)
(9.154206037521362, 22.507519864719562)
(9.161195755004883, 22.658484949973793)
(9.177674055099487, 22.479372145591153)
(9.127712488174438, 22.40294080841233)
(9.134070634841919, 22.41411250021413)
(9.18060040473938, 22.696843381543157)
(9.091668844223022, 22.333986909886683)
(9.142333507537842, 22.255948784727387)
(9.14367961883545, 22.4754689659797)
(9.150359392166138, 22.745182393339793)
(9.127565383911133, 22.24176527817873)
(9.15969729423523, 22.764480624738866)
(9.150848627090454, 22.67073030208541)
(9.151322841644287, 22.129890351545036)
(9.099096059799194, 22.426312039793473)
(9.127760171890259, 22.59555340481698)

Promedio de tiempos:
9.124932975769044 segundos
9124.932975769043 milisegundos

Desviación estándar:
0.09129426447914223 segundos
91.29426447914223 milisegundos

Promedio valor función objetivo:
22.35035146634386
Desviación estándar valor función objetivo:
0.40673248241029364
