Tiempos de ejecución y valor de la función objetivo de metaheurística con 50 repeticiones de 60 iteraciones y 20 hormigas:

(Tiempo de ejecución, Valor función objetivo)
(3.9853012561798096, 22.65130203619398)
(3.937652349472046, 22.54966350205909)
(3.919160842895508, 21.968812666504604)
(3.930612802505493, 22.696575946347583)
(3.968247652053833, 22.439311411478048)
(3.9105913639068604, 22.677724187910364)
(3.9301111698150635, 22.462156379725457)
(3.9544460773468018, 22.551245614242216)
(3.956232786178589, 22.57770604609845)
(3.9447638988494873, 22.722052727954793)
(3.965216636657715, 22.57085364598532)
(3.908597946166992, 22.344737879655096)
(3.9542696475982666, 22.41380812085485)
(3.9541268348693848, 22.52847403508417)
(3.9372236728668213, 22.27571917937921)
(3.9201908111572266, 22.114937879825682)
(3.9241065979003906, 22.332274967802878)
(3.9191057682037354, 22.014324723799092)
(3.9291107654571533, 22.6693410279717)
(3.9481241703033447, 22.25027061672881)
(3.935253143310547, 22.562581386026142)
(3.9306118488311768, 22.726478395218056)
(4.034957408905029, 22.443139644602937)
(3.9196043014526367, 22.457476718524795)
(3.9596192836761475, 22.372035170139466)
(3.9577627182006836, 22.71534541507603)
(3.994654893875122, 22.50306701721725)
(3.9789299964904785, 22.675351489641383)
(3.9177699089050293, 22.183510321170893)
(3.8806345462799072, 21.98413105058966)
(3.951190710067749, 22.69674128177249)
(3.928110122680664, 22.243937174022072)
(3.970747470855713, 22.261347731722207)
(3.8660690784454346, 21.967832961823927)
(3.8807051181793213, 21.819322528582266)
(3.919605255126953, 21.93779446045298)
(3.783513307571411, 20.86212126554234)
(3.7665791511535645, 20.832243471715373)
(3.928611993789673, 22.13979854199782)
(3.947122097015381, 22.525425363320473)
(3.961779832839966, 22.505639739580946)
(3.915602922439575, 22.374956004569935)
(3.947646379470825, 22.340737998360588)
(3.9356589317321777, 22.51877214883779)
(3.9196043014526367, 22.629253481158436)
(3.928723096847534, 22.1978235802856)
(3.8760762214660645, 21.988072756267318)
(3.9397151470184326, 22.625588632988247)
(3.951960802078247, 22.343404248056498)
(3.90419340133667, 22.072080023704313)

Promedio de tiempos:
3.9306041288375853 segundos
3930.6041288375854 milisegundos

Desviación estándar:
0.04359817858507706 segundos
43.59817858507706 milisegundos

Promedio valor función objetivo:
22.32634605197139
Desviación estándar valor función objetivo:
0.3872272391531742
