Tiempos de ejecución y valor de la función objetivo de metaheurística con 50 repeticiones de 70 iteraciones y 30 hormigas:

(Tiempo de ejecución, Valor función objetivo)
(6.788312196731567, 22.647541129611014)
(6.747483730316162, 22.281042517922476)
(6.712960720062256, 22.34155159961452)
(6.766496896743774, 22.537746192515993)
(6.6679301261901855, 21.95717309667381)
(6.765996217727661, 22.380660584921937)
(6.469298839569092, 21.059532204793015)
(6.742480516433716, 22.282335155389795)
(6.439779281616211, 21.12972307415931)
(6.7855119705200195, 22.347108843104778)
(6.697946786880493, 22.757137669078944)
(6.755610466003418, 21.99218864048779)
(6.7950146198272705, 22.35376334584111)
(6.760521173477173, 23.06092587828243)
(6.73854923248291, 21.78489736566993)
(6.77099871635437, 22.484246004260775)
(6.725031852722168, 21.93943721358604)
(7.1043336391448975, 22.441017808198207)
(6.802519798278809, 22.304820984771375)
(6.732474088668823, 22.250045606084388)
(6.774501800537109, 22.553045499474507)
(6.7164626121521, 22.10373143883042)
(6.780506372451782, 22.3366737813989)
(6.762494325637817, 22.784941763484962)
(6.7259697914123535, 22.791986770451096)
(6.737977743148804, 22.030301015888533)
(6.780505657196045, 22.516296836186395)
(6.7054572105407715, 22.308246414017297)
(6.704455137252808, 22.006208053752246)
(6.768998146057129, 22.15704222843896)
(6.688945531845093, 22.574712121651267)
(6.744481086730957, 22.53625974813833)
(6.778498649597168, 22.597301425011857)
(6.718964576721191, 22.196422778649897)
(6.731473684310913, 22.57623266580724)
(6.784502983093262, 22.971469390343213)
(6.755489349365234, 22.591236620942915)
(6.762504577636719, 22.436749411292325)
(6.7745020389556885, 22.081930426099788)
(6.699453115463257, 21.989997830677176)
(6.7569899559021, 22.61457869948407)
(6.7905120849609375, 22.157510524465643)
(6.74647855758667, 22.694003198771636)
(6.727971792221069, 22.40740787245709)
(6.7835071086883545, 22.16690075085682)
(6.761493444442749, 22.548069533364405)
(6.749985933303833, 22.872966094316133)
(6.768998861312866, 22.65385770649327)
(6.754487752914429, 22.453563293145777)

Promedio de tiempos:
6.74501675 segundos
6745.01675 milisegundos

Desviación estándar:
0.084538962 segundos
84.538962 milisegundos

Promedio valor función objetivo:
22.34780691
Desviación estándar valor función objetivo:
0.384441671
