Tiempos de ejecución y valor de la función objetivo de metaheurística con 50 repeticiones de 70 iteraciones y 70 hormigas:

(Tiempo de ejecución, Valor función objetivo)
(15.106700658798218, 20.60247446998909)
(15.693143844604492, 22.650132367796964)
(15.651400804519653, 22.327700615777623)
(15.70993947982788, 22.42172997177291)
(15.807503461837769, 22.367836861192902)
(15.748465776443481, 22.423568377261986)
(15.768977880477905, 22.63808050715271)
(15.768979549407959, 22.282637505924697)
(15.841026544570923, 22.23165882634388)
(15.767473220825195, 22.421600256410926)
(15.823738813400269, 22.49659662593314)
(15.813509702682495, 22.37212075449149)
(15.793993473052979, 22.562782629043372)
(15.803001880645752, 22.5162061772984)
(15.775983810424805, 22.475244972673064)
(15.299667119979858, 22.26165789404671)
(15.71994686126709, 22.357155721339037)
(15.707548379898071, 22.20490672143508)
(15.018980741500854, 20.785006627321195)
(15.739959716796875, 22.775243514542566)
(15.780079364776611, 22.653957605158144)
(15.77698802947998, 22.50918959855053)
(15.801500082015991, 22.41664258049683)
(15.74596381187439, 22.259667870896287)
(15.75046706199646, 22.400057131773668)
(15.784489154815674, 22.416474004828917)
(15.76464056968689, 22.258775651803624)
(15.736957788467407, 22.638338937956977)
(15.79898977279663, 22.377625035125)
(15.805191278457642, 22.26397670649957)
(15.728563070297241, 22.567252923016003)
(15.746574878692627, 22.328207132653027)
(15.731455564498901, 22.20194348022745)
(15.752968072891235, 22.328933632660174)
(15.761974573135376, 22.52767416433688)
(15.749966382980347, 22.77298719477008)
(15.747464656829834, 22.7245675085098)
(15.737560033798218, 22.410483435378858)
(15.708939790725708, 22.55012431764564)
(15.710940599441528, 22.67958416060516)
(15.688925743103027, 22.585964312988224)
(15.801149606704712, 22.3680865461541)
(15.759973049163818, 22.263875867973532)
(15.77909255027771, 22.48546160792866)
(15.7596116065979, 22.45338726001302)
(15.783743619918823, 22.677261855882854)
(15.790635824203491, 22.12640258848619)
(15.725450277328491, 22.44828903750015)
(15.80800485610962, 22.568275847064204)
(15.709440231323242, 22.454902354601874)

Promedio de tiempos:
15.721752872467041 segundos
15721.752872467041 milisegundos

Desviación estándar:
0.15410732397449037 segundos
154.10732397449036 milisegundos

Promedio valor función objetivo:
22.37785423498466
Desviación estándar valor función objetivo:
0.37737472198538885
